fixture_id,team_id,team_name,file0,player_id,player_name,cards_red,cards_yellow,dribbles_attempts,dribbles_past,dribbles_success,duels_total,duels_won,fouls_committed,fouls_drawn,games_captain,games_minutes,games_number,games_position,games_rating,games_substitute,goals_assists,goals_conceded,goals_saves,goals_total,offsides,passes_accuracy,passes_key,passes_total,penalty_commited,penalty_missed,penalty_saved,penalty_scored,penalty_won,shots_on,shots_total,tackles_blocks,tackles_interceptions,tackles_total,fix-team,season,fixture_status_long,fixture_status_short,date,referee,team_away_name,team_away_id,team_away_goals,team_home_name,team_home_id,team_home_goals,round_league,country,name_league,result
828394,2323,Universidad de Chile,statistics_fixture_players_828394.json,51130.0,Pablo Aránguiz,0.0,1.0,1.0,,,3.0,,2.0,,0.0,17.0,8.0,M,6.6,1.0,1.0,0.0,,,,3,1.0,5.0,,0.0,,0.0,,,,,,,828394-2323,2022,Match Finished,FT,2022-02-06,M. Vergara,Universidad de Chile,2323,4.0,Union La Calera,2326,2.0,Regular Season - 1,Chile,Primera División,Triunfo
828402,2323,Universidad de Chile,statistics_fixture_players_828402.json,51130.0,Pablo Aránguiz,0.0,0.0,1.0,,,7.0,2.0,2.0,1.0,0.0,32.0,8.0,M,6.3,1.0,,0.0,,,,3,,5.0,,0.0,,0.0,,,,,,1.0,828402-2323,2022,Match Finished,FT,2022-02-12,M. Quila,Antofagasta,2327,1.0,Universidad de Chile,2323,2.0,Regular Season - 2,Chile,Primera División,Triunfo
828408,2323,Universidad de Chile,statistics_fixture_players_828408.json,51130.0,Pablo Aránguiz,0.0,0.0,1.0,2.0,,6.0,3.0,,1.0,0.0,59.0,8.0,M,7.2,0.0,,0.0,,,,13,,19.0,,0.0,,0.0,,1.0,1.0,1.0,,2.0,828408-2323,2022,Match Finished,FT,2022-02-21,F. Vejar,Universidad de Chile,2323,2.0,Nublense,2337,3.0,Regular Season - 3,Chile,Primera División,Derrota
828420,2323,Universidad de Chile,statistics_fixture_players_828420.json,51130.0,Pablo Aránguiz,0.0,1.0,,,,1.0,,,,0.0,25.0,8.0,M,6.6,1.0,,0.0,,,,13,,18.0,,0.0,,0.0,,,,,1.0,,828420-2323,2022,Match Finished,FT,2022-02-28,C. Garay,O'Higgins,2320,1.0,Universidad de Chile,2323,0.0,Regular Season - 4,Chile,Primera División,Derrota
828422,2323,Universidad de Chile,statistics_fixture_players_828422.json,51130.0,Pablo Aránguiz,0.0,0.0,,2.0,,4.0,,1.0,,0.0,27.0,8.0,M,6.5,1.0,,0.0,,,,5,1.0,10.0,,0.0,,0.0,,1.0,1.0,,,,828422-2323,2022,Match Finished,FT,2022-03-06,R. Tobar,Universidad de Chile,2323,1.0,Colo Colo,2315,4.0,Regular Season - 5,Chile,Primera División,Derrota
828441,2323,Universidad de Chile,statistics_fixture_players_828441.json,51130.0,Pablo Aránguiz,1.0,0.0,,,,1.0,,1.0,,0.0,21.0,8.0,M,6.2,1.0,,0.0,,,,2,,3.0,,0.0,,0.0,,,,,,,828441-2323,2022,Match Finished,FT,2022-03-17,J. Cabero,Curico Unido,2316,1.0,Universidad de Chile,2323,1.0,Regular Season - 7,Chile,Primera División,Empate
828462,2323,Universidad de Chile,statistics_fixture_players_828462.json,51130.0,Pablo Aránguiz,0.0,0.0,,,,3.0,2.0,,1.0,0.0,19.0,8.0,M,7.0,1.0,,0.0,,,,3,2.0,9.0,,0.0,,0.0,,,,,,1.0,828462-2323,2022,Match Finished,FT,2022-04-16,F. Vejar,Palestino,2318,0.0,Universidad de Chile,2323,0.0,Regular Season - 10,Chile,Primera División,Empate
828464,2323,Universidad de Chile,statistics_fixture_players_828464.json,51130.0,Pablo Aránguiz,0.0,0.0,,,,,,,,0.0,10.0,8.0,M,6.5,1.0,,0.0,,,,2,,4.0,,0.0,,0.0,,,,,,,828464-2323,2022,Match Finished,FT,2022-04-29,M. Vergara,Universidad de Chile,2323,0.0,A. Italiano,2329,2.0,Regular Season - 11,Chile,Primera División,Derrota
828474,2323,Universidad de Chile,statistics_fixture_players_828474.json,51130.0,Pablo Aránguiz,0.0,0.0,,,,,,,,0.0,0.0,8.0,M,,1.0,,0.0,,,,nan,,,,0.0,,0.0,,,,,,,828474-2323,2022,Match Finished,FT,2022-05-07,C. Garay,D. La Serena,2341,0.0,Universidad de Chile,2323,2.0,Regular Season - 12,Chile,Primera División,Triunfo
828478,2323,Universidad de Chile,statistics_fixture_players_828478.json,51130.0,Pablo Aránguiz,0.0,1.0,,1.0,,3.0,1.0,1.0,1.0,0.0,18.0,8.0,M,6.6,1.0,,0.0,,,,8,2.0,14.0,,0.0,,0.0,,,,,,,828478-2323,2022,Match Finished,FT,2022-05-14,H. Jona,Universidad de Chile,2323,1.0,Everton de Vina,2325,2.0,Regular Season - 13,Chile,Primera División,Derrota
836844,2323,Universidad de Chile,statistics_fixture_players_836844.json,51130.0,Pablo Aránguiz,0.0,0.0,2.0,1.0,1.0,10.0,5.0,1.0,2.0,0.0,74.0,8.0,M,9.2,0.0,1.0,0.0,,2.0,,20,3.0,27.0,,0.0,,1.0,,3.0,4.0,,1.0,2.0,836844-2323,2022,Match Finished,FT,2022-05-21,P. Maza,Huachipato,2328,2.0,Universidad de Chile,2323,3.0,Regular Season - 14,Chile,Primera División,Triunfo
828502,2323,Universidad de Chile,statistics_fixture_players_828502.json,51130.0,Pablo Aránguiz,0.0,0.0,2.0,1.0,,4.0,1.0,,1.0,0.0,61.0,8.0,M,6.7,0.0,,0.0,,,,23,1.0,27.0,,0.0,,0.0,,,1.0,,,,828502-2323,2022,Match Finished,FT,2022-07-02,P. Maza,Union La Calera,2326,1.0,Universidad de Chile,2323,2.0,Regular Season - 16,Chile,Primera División,Triunfo
828506,2323,Universidad de Chile,statistics_fixture_players_828506.json,51130.0,Pablo Aránguiz,0.0,0.0,,,,,,,,0.0,0.0,8.0,M,,1.0,,0.0,,,,nan,,,,0.0,,0.0,,,,,,,828506-2323,2022,Match Finished,FT,2022-07-10,J. Bascuñán,Universidad de Chile,2323,1.0,Antofagasta,2327,1.0,Regular Season - 17,Chile,Primera División,Empate
828519,2323,Universidad de Chile,statistics_fixture_players_828519.json,51130.0,Pablo Aránguiz,0.0,0.0,,,,1.0,1.0,,1.0,0.0,16.0,8.0,M,6.9,1.0,,0.0,,,,1,1.0,4.0,,0.0,,0.0,,1.0,1.0,,,,828519-2323,2022,Match Finished,FT,2022-07-17,C. Garay,Nublense,2337,1.0,Universidad de Chile,2323,0.0,Regular Season - 18,Chile,Primera División,Derrota
828520,2323,Universidad de Chile,statistics_fixture_players_828520.json,51130.0,Pablo Aránguiz,0.0,0.0,2.0,,,7.0,3.0,,2.0,0.0,68.0,8.0,M,6.9,0.0,,0.0,,,,15,,21.0,,0.0,,0.0,,1.0,1.0,,1.0,,828520-2323,2022,Match Finished,FT,2022-07-24,R. Carvajal,Universidad de Chile,2323,0.0,O'Higgins,2320,1.0,Regular Season - 19,Chile,Primera División,Derrota
828527,2323,Universidad de Chile,statistics_fixture_players_828527.json,51130.0,Pablo Aránguiz,0.0,0.0,,,,,,,,0.0,0.0,8.0,M,,1.0,,0.0,,,,nan,,,,0.0,,0.0,,,,,,,828527-2323,2022,Match Finished,FT,2022-07-31,P. Maza,Colo Colo,2315,3.0,Universidad de Chile,2323,1.0,Regular Season - 20,Chile,Primera División,Derrota
828541,2323,Universidad de Chile,statistics_fixture_players_828541.json,51130.0,Pablo Aránguiz,0.0,0.0,,,,,,,,0.0,0.0,8.0,M,,1.0,,0.0,,,,nan,,,,0.0,,0.0,,,,,,,828541-2323,2022,Match Finished,FT,2022-08-13,F. González,Universidad de Chile,2323,1.0,Curico Unido,2316,3.0,Regular Season - 22,Chile,Primera División,Derrota
828534,2323,Universidad de Chile,statistics_fixture_players_828534.json,51130.0,Pablo Aránguiz,0.0,0.0,1.0,,1.0,2.0,2.0,,,0.0,18.0,8.0,M,6.9,1.0,,0.0,,,,4,1.0,5.0,,0.0,,0.0,,,,,,,828534-2323,2022,Match Finished,FT,2022-08-07,N. Gamboa,Universidad de Chile,2323,1.0,Union Espanola,2321,1.0,Regular Season - 21,Chile,Primera División,Empate
828562,2323,Universidad de Chile,statistics_fixture_players_828562.json,51130.0,Pablo Aránguiz,0.0,0.0,,,,,,,,0.0,0.0,8.0,M,,1.0,,0.0,,,,nan,,,,0.0,,0.0,,,,,,,828562-2323,2022,Match Finished,FT,2022-09-15,P. Maza,Universidad de Chile,2323,2.0,Palestino,2318,1.0,Regular Season - 25,Chile,Primera División,Triunfo
828558,2323,Universidad de Chile,statistics_fixture_players_828558.json,51130.0,Pablo Aránguiz,0.0,0.0,1.0,1.0,,5.0,1.0,,1.0,0.0,23.0,8.0,M,6.3,1.0,,0.0,,,,2,,4.0,,0.0,,0.0,,,,,,,828558-2323,2022,Match Finished,FT,2022-09-07,R. Tobar,Coquimbo Unido,2330,0.0,Universidad de Chile,2323,0.0,Regular Season - 24,Chile,Primera División,Empate
828573,2323,Universidad de Chile,statistics_fixture_players_828573.json,51130.0,Pablo Aránguiz,0.0,0.0,,,,1.0,1.0,,1.0,0.0,15.0,8.0,M,6.3,1.0,,0.0,,,,2,,4.0,,0.0,,0.0,,,1.0,,,,828573-2323,2022,Match Finished,FT,2022-10-03,A. Hermosilla,A. Italiano,2329,3.0,Universidad de Chile,2323,2.0,Regular Season - 26,Chile,Primera División,Derrota
828576,2323,Universidad de Chile,statistics_fixture_players_828576.json,51130.0,Pablo Aránguiz,0.0,0.0,,,,3.0,2.0,,2.0,0.0,24.0,8.0,M,6.7,1.0,,0.0,,,,4,,9.0,,0.0,,0.0,,,,,,,828576-2323,2022,Match Finished,FT,2022-10-09,R. Tobar,Universidad de Chile,2323,2.0,D. La Serena,2341,1.0,Regular Season - 27,Chile,Primera División,Triunfo
828587,2323,Universidad de Chile,statistics_fixture_players_828587.json,51130.0,Pablo Aránguiz,0.0,0.0,,,,1.0,1.0,,1.0,0.0,26.0,8.0,M,6.6,1.0,,0.0,,,,2,1.0,2.0,,0.0,,0.0,,,,,,,828587-2323,2022,Match Finished,FT,2022-10-22,P. Maza,Everton de Vina,2325,1.0,Universidad de Chile,2323,1.0,Regular Season - 28,Chile,Primera División,Empate
836859,2323,Universidad de Chile,statistics_fixture_players_836859.json,51130.0,Pablo Aránguiz,1.0,0.0,,,,2.0,1.0,1.0,1.0,0.0,7.0,8.0,M,4.0,1.0,,0.0,,,1.0,nan,,1.0,,0.0,,0.0,,,,,,,836859-2323,2022,Match Finished,FT,2022-10-30,F. González,Universidad de Chile,2323,0.0,Huachipato,2328,4.0,Regular Season - 29,Chile,Primera División,Derrota
828399,2321,Union Espanola,statistics_fixture_players_828399.json,11499.0,Manuel Fernández,0.0,0.0,,,,3.0,3.0,,,0.0,97.0,33.0,D,7.3,0.0,,0.0,,,,41,,49.0,,0.0,,0.0,,,,1.0,4.0,1.0,828399-2321,2022,Match Finished,FT,2022-02-05,C. Cevasco,Palestino,2318,1.0,Union Espanola,2321,1.0,Regular Season - 1,Chile,Primera División,Empate
828405,2321,Union Espanola,statistics_fixture_players_828405.json,11499.0,Manuel Fernández,0.0,1.0,,,,4.0,4.0,,2.0,0.0,90.0,33.0,D,6.5,0.0,,0.0,,,,26,,32.0,,0.0,,0.0,,,,,1.0,1.0,828405-2321,2022,Match Finished,FT,2022-02-13,F. González,Union Espanola,2321,1.0,U. Catolica,2994,2.0,Regular Season - 2,Chile,Primera División,Derrota
828411,2321,Union Espanola,statistics_fixture_players_828411.json,11499.0,Manuel Fernández,0.0,0.0,,,,4.0,4.0,,,0.0,71.0,33.0,D,7.0,0.0,,0.0,,,,27,,33.0,,0.0,,0.0,,,,,4.0,2.0,828411-2321,2022,Match Finished,FT,2022-02-18,C. Droguett,Everton de Vina,2325,1.0,Union Espanola,2321,1.0,Regular Season - 3,Chile,Primera División,Empate
828419,2321,Union Espanola,statistics_fixture_players_828419.json,11499.0,Manuel Fernández,1.0,2.0,,,,6.0,2.0,3.0,1.0,0.0,47.0,33.0,D,5.6,0.0,,0.0,,,,19,,20.0,,0.0,,0.0,,,,,1.0,,828419-2321,2022,Match Finished,FT,2022-02-28,H. Jona,Union Espanola,2321,1.0,Curico Unido,2316,0.0,Regular Season - 4,Chile,Primera División,Triunfo
828432,2321,Union Espanola,statistics_fixture_players_828432.json,11499.0,Manuel Fernández,0.0,0.0,,,,8.0,5.0,2.0,1.0,0.0,90.0,33.0,D,6.7,0.0,,0.0,,,,29,1.0,36.0,,0.0,,0.0,,,1.0,,,,828432-2321,2022,Match Finished,FT,2022-03-27,B. Saravia,Union Espanola,2321,0.0,Universidad de Chile,2323,2.0,Regular Season - 6,Chile,Primera División,Derrota
828442,2321,Union Espanola,statistics_fixture_players_828442.json,11499.0,Manuel Fernández,0.0,0.0,,,,6.0,5.0,,2.0,0.0,99.0,33.0,D,7.2,0.0,,0.0,,,,20,,22.0,,0.0,,0.0,,,,1.0,2.0,,828442-2321,2022,Match Finished,FT,2022-03-21,R. Carvajal,Nublense,2337,0.0,Union Espanola,2321,1.0,Regular Season - 7,Chile,Primera División,Triunfo
828448,2321,Union Espanola,statistics_fixture_players_828448.json,11499.0,Manuel Fernández,0.0,0.0,,,,20.0,17.0,1.0,1.0,0.0,90.0,33.0,D,8.5,0.0,,0.0,,,,25,,29.0,,0.0,,0.0,,1.0,2.0,1.0,5.0,6.0,828448-2321,2022,Match Finished,FT,2022-04-03,C. Droguett,Union Espanola,2321,1.0,A. Italiano,2329,0.0,Regular Season - 8,Chile,Primera División,Triunfo
828451,2321,Union Espanola,statistics_fixture_players_828451.json,11499.0,Manuel Fernández,0.0,1.0,,2.0,,10.0,5.0,1.0,1.0,0.0,90.0,33.0,D,6.5,0.0,,0.0,,,1.0,32,,42.0,,0.0,,0.0,,,,,2.0,,828451-2321,2022,Match Finished,FT,2022-04-10,R. Carvajal,Colo Colo,2315,1.0,Union Espanola,2321,2.0,Regular Season - 9,Chile,Primera División,Triunfo
828461,2321,Union Espanola,statistics_fixture_players_828461.json,11499.0,Manuel Fernández,0.0,0.0,,,,11.0,5.0,4.0,,0.0,90.0,33.0,D,7.2,0.0,,0.0,,,,32,1.0,40.0,,0.0,,0.0,,,,,2.0,3.0,828461-2321,2022,Match Finished,FT,2022-04-15,J. Bascuñán,Union Espanola,2321,2.0,D. La Serena,2341,1.0,Regular Season - 10,Chile,Primera División,Triunfo
828466,2321,Union Espanola,statistics_fixture_players_828466.json,11499.0,Manuel Fernández,0.0,0.0,,,,8.0,7.0,1.0,,0.0,90.0,33.0,D,7.2,0.0,,0.0,,,,42,,49.0,,0.0,,0.0,,,1.0,1.0,2.0,5.0,828466-2321,2022,Match Finished,FT,2022-04-26,B. Saravia,Cobresal,2331,2.0,Union Espanola,2321,2.0,Regular Season - 11,Chile,Primera División,Empate
828477,2321,Union Espanola,statistics_fixture_players_828477.json,11499.0,Manuel Fernández,0.0,0.0,,,,9.0,4.0,2.0,2.0,0.0,96.0,33.0,D,7.0,0.0,,0.0,,,,32,,47.0,,0.0,,0.0,,1.0,1.0,3.0,2.0,,828477-2321,2022,Match Finished,FT,2022-05-07,H. Jona,Union Espanola,2321,2.0,O'Higgins,2320,2.0,Regular Season - 12,Chile,Primera División,Empate
828479,2321,Union Espanola,statistics_fixture_players_828479.json,11499.0,Manuel Fernández,0.0,0.0,,3.0,,12.0,5.0,1.0,1.0,0.0,90.0,33.0,D,7.0,0.0,,0.0,,,,43,1.0,48.0,,0.0,,0.0,,,,,1.0,3.0,828479-2321,2022,Match Finished,FT,2022-05-13,M. Vergara,Antofagasta,2327,0.0,Union Espanola,2321,2.0,Regular Season - 13,Chile,Primera División,Triunfo
828490,2321,Union Espanola,statistics_fixture_players_828490.json,11499.0,Manuel Fernández,0.0,0.0,1.0,,1.0,9.0,4.0,4.0,1.0,0.0,90.0,33.0,D,7.7,0.0,,0.0,,1.0,,19,,28.0,,0.0,,0.0,,1.0,1.0,2.0,2.0,2.0,828490-2321,2022,Match Finished,FT,2022-05-20,A. Hermosilla,Union Espanola,2321,4.0,Coquimbo Unido,2330,2.0,Regular Season - 14,Chile,Primera División,Triunfo
828495,2321,Union Espanola,statistics_fixture_players_828495.json,11499.0,Manuel Fernández,0.0,0.0,,,,6.0,3.0,2.0,,0.0,90.0,33.0,D,6.9,0.0,,0.0,,,,44,,53.0,,0.0,,0.0,,,,,2.0,1.0,828495-2321,2022,Match Finished,FT,2022-05-29,M. Quila,Union La Calera,2326,1.0,Union Espanola,2321,1.0,Regular Season - 15,Chile,Primera División,Empate
828504,2321,Union Espanola,statistics_fixture_players_828504.json,11499.0,Manuel Fernández,1.0,2.0,,,,13.0,8.0,3.0,1.0,0.0,90.0,33.0,D,7.3,0.0,,0.0,,,,41,,52.0,,0.0,,0.0,,,1.0,1.0,2.0,5.0,828504-2321,2022,Match Finished,FT,2022-07-02,J. Lara,Union Espanola,2321,0.0,Palestino,2318,1.0,Regular Season - 16,Chile,Primera División,Derrota
828526,2321,Union Espanola,statistics_fixture_players_828526.json,11499.0,Manuel Fernández,0.0,0.0,,2.0,,11.0,8.0,,,0.0,90.0,33.0,D,6.6,0.0,,0.0,,,,19,,26.0,,0.0,,0.0,,,,1.0,5.0,1.0,828526-2321,2022,Match Finished,FT,2022-07-25,H. Jona,Curico Unido,2316,3.0,Union Espanola,2321,1.0,Regular Season - 19,Chile,Primera División,Derrota
836850,2321,Union Espanola,statistics_fixture_players_836850.json,11499.0,Manuel Fernández,0.0,1.0,,1.0,,9.0,5.0,2.0,,0.0,90.0,33.0,D,7.9,0.0,,0.0,,1.0,,16,,19.0,,0.0,,0.0,,1.0,1.0,3.0,4.0,2.0,836850-2321,2022,Match Finished,FT,2022-07-29,J. Bascuñán,Union Espanola,2321,5.0,Huachipato,2328,2.0,Regular Season - 20,Chile,Primera División,Triunfo
828545,2321,Union Espanola,statistics_fixture_players_828545.json,11499.0,Manuel Fernández,0.0,1.0,,1.0,,4.0,2.0,1.0,1.0,0.0,90.0,33.0,D,6.9,0.0,,0.0,,,,22,,27.0,,0.0,,0.0,,,1.0,2.0,2.0,,828545-2321,2022,Match Finished,FT,2022-08-14,B. Saravia,Union Espanola,2321,2.0,Nublense,2337,1.0,Regular Season - 22,Chile,Primera División,Triunfo
828534,2321,Union Espanola,statistics_fixture_players_828534.json,11499.0,Manuel Fernández,0.0,0.0,,1.0,,5.0,3.0,,,0.0,95.0,33.0,D,7.7,0.0,,0.0,,1.0,,27,,35.0,,0.0,,0.0,,1.0,1.0,2.0,,,828534-2321,2022,Match Finished,FT,2022-08-07,N. Gamboa,Universidad de Chile,2323,1.0,Union Espanola,2321,1.0,Regular Season - 21,Chile,Primera División,Empate
828551,2321,Union Espanola,statistics_fixture_players_828551.json,11499.0,Manuel Fernández,0.0,0.0,,2.0,,13.0,10.0,1.0,1.0,0.0,90.0,33.0,D,7.0,0.0,,0.0,,,,59,,71.0,,0.0,,0.0,,,,1.0,1.0,3.0,828551-2321,2022,Match Finished,FT,2022-08-28,A. Hermosilla,A. Italiano,2329,3.0,Union Espanola,2321,2.0,Regular Season - 23,Chile,Primera División,Derrota
828560,2321,Union Espanola,statistics_fixture_players_828560.json,11499.0,Manuel Fernández,0.0,0.0,,2.0,,6.0,2.0,2.0,,0.0,94.0,33.0,D,5.7,0.0,,0.0,,,,33,,36.0,1.0,0.0,,0.0,,,,,1.0,,828560-2321,2022,Match Finished,FT,2022-09-08,C. Garay,Union Espanola,2321,0.0,Colo Colo,2315,4.0,Regular Season - 24,Chile,Primera División,Derrota
828564,2321,Union Espanola,statistics_fixture_players_828564.json,11499.0,Manuel Fernández,0.0,1.0,,,,15.0,8.0,5.0,1.0,0.0,90.0,33.0,D,7.3,0.0,,0.0,,,,33,,44.0,,0.0,,0.0,,,,1.0,2.0,5.0,828564-2321,2022,Match Finished,FT,2022-09-14,F. Vejar,D. La Serena,2341,1.0,Union Espanola,2321,0.0,Regular Season - 25,Chile,Primera División,Derrota
828574,2321,Union Espanola,statistics_fixture_players_828574.json,11499.0,Manuel Fernández,0.0,0.0,,1.0,,8.0,4.0,2.0,,0.0,90.0,33.0,D,6.6,0.0,,0.0,,,,64,,77.0,,0.0,,0.0,,,,2.0,2.0,1.0,828574-2321,2022,Match Finished,FT,2022-10-02,B. Saravia,Union Espanola,2321,0.0,Cobresal,2331,2.0,Regular Season - 26,Chile,Primera División,Derrota
828507,2321,Union Espanola,statistics_fixture_players_828507.json,11499.0,Manuel Fernández,1.0,2.0,,,,5.0,2.0,3.0,,0.0,66.0,33.0,D,5.6,0.0,,0.0,,,,35,,40.0,1.0,0.0,,0.0,,,,,1.0,1.0,828507-2321,2022,Match Finished,FT,2022-10-19,R. Carvajal,U. Catolica,2994,2.0,Union Espanola,2321,1.0,Regular Season - 17,Chile,Primera División,Derrota
828591,2321,Union Espanola,statistics_fixture_players_828591.json,11499.0,Manuel Fernández,0.0,0.0,,,,4.0,3.0,,,0.0,45.0,33.0,D,7.0,1.0,,0.0,,,,12,,15.0,,0.0,,0.0,,,,2.0,2.0,3.0,828591-2321,2022,Match Finished,FT,2022-10-30,M. Vergara,Coquimbo Unido,2330,3.0,Union Espanola,2321,1.0,Regular Season - 29,Chile,Primera División,Derrota
828602,2321,Union Espanola,statistics_fixture_players_828602.json,11499.0,Manuel Fernández,0.0,0.0,,,,,,,,0.0,0.0,33.0,D,,1.0,,0.0,,,,nan,,,,0.0,,0.0,,,,,,,828602-2321,2022,Match Finished,FT,2022-11-05,F. Gilabert,Union Espanola,2321,1.0,Union La Calera,2326,2.0,Regular Season - 30,Chile,Primera División,Derrota
828395,2994,U. Catolica,statistics_fixture_players_828395.json,11393.0,Juan Leiva,0.0,1.0,,,,11.0,7.0,3.0,2.0,0.0,90.0,22.0,M,7.2,0.0,,0.0,,,,25,,31.0,,0.0,,0.0,,1.0,1.0,,1.0,4.0,828395-2994,2022,Match Finished,FT,2022-02-05,J. Lara,U. Catolica,2994,3.0,Coquimbo Unido,2330,2.0,Regular Season - 1,Chile,Primera División,Triunfo
828405,2994,U. Catolica,statistics_fixture_players_828405.json,11393.0,Juan Leiva,0.0,1.0,,,,3.0,,1.0,,0.0,84.0,22.0,M,6.2,0.0,,0.0,,,,19,,22.0,,0.0,,0.0,,,1.0,,,,828405-2994,2022,Match Finished,FT,2022-02-13,F. González,Union Espanola,2321,1.0,U. Catolica,2994,2.0,Regular Season - 2,Chile,Primera División,Triunfo
828414,2994,U. Catolica,statistics_fixture_players_828414.json,11393.0,Juan Leiva,0.0,0.0,,1.0,,7.0,4.0,2.0,1.0,0.0,80.0,22.0,M,7.0,0.0,,0.0,,,,20,2.0,24.0,,0.0,,0.0,,,2.0,,1.0,2.0,828414-2994,2022,Match Finished,FT,2022-02-20,M. Vergara,Curico Unido,2316,0.0,U. Catolica,2994,1.0,Regular Season - 3,Chile,Primera División,Triunfo
828415,2994,U. Catolica,statistics_fixture_players_828415.json,11393.0,Juan Leiva,0.0,1.0,,,,5.0,1.0,2.0,1.0,0.0,61.0,22.0,M,6.5,0.0,,0.0,,,,12,1.0,19.0,,0.0,,0.0,,,,,,,828415-2994,2022,Match Finished,FT,2022-02-27,F. Vejar,U. Catolica,2994,2.0,Palestino,2318,3.0,Regular Season - 4,Chile,Primera División,Derrota
828423,2994,U. Catolica,statistics_fixture_players_828423.json,11393.0,Juan Leiva,0.0,0.0,,1.0,,4.0,3.0,,1.0,0.0,76.0,22.0,M,7.3,0.0,,0.0,,1.0,,24,2.0,26.0,,0.0,,0.0,,2.0,3.0,,,1.0,828423-2994,2022,Match Finished,FT,2022-03-06,J. Bascuñán,U. Catolica,2994,1.0,Cobresal,2331,3.0,Regular Season - 5,Chile,Primera División,Derrota
828431,2994,U. Catolica,statistics_fixture_players_828431.json,11393.0,Juan Leiva,0.0,0.0,,1.0,,3.0,1.0,,1.0,0.0,73.0,22.0,M,6.6,0.0,,0.0,,,,35,2.0,40.0,,0.0,,0.0,,,1.0,,,,828431-2994,2022,Match Finished,FT,2022-03-12,C. Garay,Everton de Vina,2325,1.0,U. Catolica,2994,0.0,Regular Season - 6,Chile,Primera División,Derrota
828437,2994,U. Catolica,statistics_fixture_players_828437.json,11393.0,Juan Leiva,0.0,0.0,,,,5.0,4.0,,1.0,0.0,45.0,22.0,M,6.6,0.0,,0.0,,,,10,,15.0,,0.0,,0.0,,,,,,3.0,828437-2994,2022,Match Finished,FT,2022-03-19,J. Lara,U. Catolica,2994,1.0,O'Higgins,2320,2.0,Regular Season - 7,Chile,Primera División,Derrota
828443,2994,U. Catolica,statistics_fixture_players_828443.json,11393.0,Juan Leiva,0.0,0.0,,,,8.0,5.0,3.0,2.0,0.0,90.0,22.0,M,6.9,0.0,,0.0,,,,24,,33.0,,0.0,,0.0,,,,,3.0,2.0,828443-2994,2022,Match Finished,FT,2022-04-02,F. González,Universidad de Chile,2323,1.0,U. Catolica,2994,2.0,Regular Season - 8,Chile,Primera División,Triunfo
828452,2994,U. Catolica,statistics_fixture_players_828452.json,11393.0,Juan Leiva,0.0,0.0,,1.0,,2.0,1.0,,,0.0,28.0,22.0,M,6.3,1.0,,0.0,,,,19,,21.0,,0.0,,0.0,,,,,,1.0,828452-2994,2022,Match Finished,FT,2022-04-09,J. Cabero,D. La Serena,2341,2.0,U. Catolica,2994,0.0,Regular Season - 9,Chile,Primera División,Derrota
828465,2994,U. Catolica,statistics_fixture_players_828465.json,11393.0,Juan Leiva,0.0,0.0,1.0,1.0,,13.0,8.0,1.0,1.0,0.0,90.0,22.0,M,7.2,0.0,,0.0,,,1.0,27,,31.0,,0.0,,0.0,,,,,1.0,6.0,828465-2994,2022,Match Finished,FT,2022-04-24,J. Cabero,Colo Colo,2315,1.0,U. Catolica,2994,1.0,Regular Season - 11,Chile,Primera División,Empate
828472,2994,U. Catolica,statistics_fixture_players_828472.json,11393.0,Juan Leiva,0.0,0.0,,,,2.0,1.0,1.0,1.0,0.0,12.0,22.0,M,6.3,0.0,,0.0,,,,3,,4.0,,0.0,,0.0,,,,,,,828472-2994,2022,Match Finished,FT,2022-05-08,N. Gamboa,U. Catolica,2994,0.0,Nublense,2337,4.0,Regular Season - 12,Chile,Primera División,Derrota
836840,2994,U. Catolica,statistics_fixture_players_836840.json,11393.0,Juan Leiva,0.0,0.0,,,,6.0,4.0,1.0,3.0,0.0,78.0,22.0,M,6.6,0.0,,0.0,,,,35,2.0,39.0,,0.0,,0.0,,,,,,,836840-2994,2022,Match Finished,FT,2022-04-17,C. Garay,U. Catolica,2994,0.0,Huachipato,2328,1.0,Regular Season - 10,Chile,Primera División,Derrota
828549,2994,U. Catolica,statistics_fixture_players_828549.json,11393.0,Juan Leiva,0.0,0.0,,,,,,,,0.0,16.0,22.0,M,6.7,1.0,,0.0,,,,12,,12.0,,0.0,,0.0,,,,,,,828549-2994,2022,Match Finished,FT,2022-08-27,J. Bascuñán,U. Catolica,2994,3.0,Universidad de Chile,2323,0.0,Regular Season - 23,Chile,Primera División,Triunfo
828555,2994,U. Catolica,statistics_fixture_players_828555.json,11393.0,Juan Leiva,0.0,0.0,1.0,,1.0,8.0,7.0,1.0,2.0,0.0,27.0,22.0,M,7.3,1.0,,0.0,,,,19,1.0,20.0,,0.0,,0.0,,,,,1.0,4.0,828555-2994,2022,Match Finished,FT,2022-09-10,J. Lara,U. Catolica,2994,4.0,D. La Serena,2341,0.0,Regular Season - 24,Chile,Primera División,Triunfo
